model,config_id,fold,hidden_dim,num_layers,heads,dropout,lr,weight_decay,train_acc,train_f1,train_mae,train_mse,train_rmse,val_acc,val_f1,val_mae,val_mse,val_rmse,test_acc,test_f1,test_mae,test_mse,test_rmse
GCN,93,1,128,3,1,0.3,0.001,0.0005,0.5542027856238434,0.5448013921647639,0.8915944287523132,1.7831888575046264,1.3353609465251806,0.5524713903092281,0.5429033290424131,0.8950572193815437,1.7901144387630874,1.3379515831161781,0.5523414368084775,0.5429494430390777,0.8953171263830451,1.7906342527660901,1.3381458264203083
GCN,93,2,128,3,1,0.3,0.001,0.0005,0.5049855728843274,0.4878267164937198,0.9900288542313452,1.9800577084626905,1.4071452336069261,0.5041149257365474,0.485519811119147,0.9917701485269053,1.9835402970538105,1.4083821558986789,0.5050939904548554,0.48781447996766214,0.9898120190902893,1.9796240381805785,1.4069911293894424
GCN,94,0,128,3,1,0.3,0.0003,0.0,0.5277831888575046,0.5031291113118146,0.9444336222849907,1.8888672445699815,1.374360667572374,0.5252982712442172,0.500823737969333,0.9494034575115656,1.8988069150231313,1.377972029840639,0.5273102695963846,0.5024550285173868,0.9453794608072308,1.8907589216144616,1.3750486979065366
GCN,94,1,128,3,1,0.3,0.0003,0.0,0.5070127593259959,0.36725280776802244,0.9859744813480081,1.9719489626960163,1.4042610023410949,0.5053810567324081,0.3651201029464045,0.9892378865351839,1.9784757730703677,1.406583013216912,0.5073048153342683,0.3670578120138265,0.9853903693314633,1.9707807386629266,1.4038449838436318
GCN,94,2,128,3,1,0.3,0.0003,0.0,0.5226633551261916,0.481380143800063,0.9546732897476168,1.9093465794952336,1.3817910766448138,0.524373021670319,0.4810058790276662,0.9512539566593621,1.9025079133187242,1.3793142909861857,0.5200155839096133,0.47731318777401366,0.9599688321807733,1.9199376643615467,1.3856181524365025
GCN,95,0,128,3,1,0.3,0.0003,0.0005,0.5193581377228013,0.47114408606756847,0.9612837245543976,1.9225674491087952,1.386566784943587,0.5214511809106404,0.4737582650759651,0.9570976381787193,1.9141952763574386,1.3835444612868206,0.5177068723702665,0.4693498556448629,0.9645862552594671,1.9291725105189341,1.3889465470344544
GCN,95,1,128,3,1,0.3,0.0003,0.0005,0.5285989091263271,0.4782067636852667,0.9428021817473459,1.8856043634946917,1.3731731003390257,0.5288044801558315,0.4781289873769283,0.942391039688337,1.884782079376674,1.3728736574705898,0.5276414212248715,0.4772340096595076,0.9447171575502571,1.8894343151005142,1.374566955481076
GCN,95,2,128,3,1,0.3,0.0003,0.0005,0.5138853379110511,0.40258249662019163,0.9722293241778979,1.9444586483557957,1.394438470623855,0.5115656196737278,0.4007382852722253,0.9768687606525445,1.953737521305089,1.3977616110428448,0.5121067497808512,0.40072907370042676,0.9757865004382975,1.951573000876595,1.396987115501283
GCN,96,0,256,2,1,0.0,0.001,0.0,0.626278367585468,0.6259840691506167,0.747443264829064,1.494886529658128,1.2226555237098173,0.6161188215242269,0.6158452455747804,0.7677623569515462,1.5355247139030923,1.239162908540718,0.6148122175471404,0.6145581520838239,0.7703755649057192,1.5407511298114385,1.2412699665308262
GCN,96,1,256,2,1,0.0,0.001,0.0,0.6188273108015974,0.6173809312657568,0.7623453783968053,1.5246907567936105,1.2347836882602599,0.6158753347942537,0.614489975678085,0.7682493304114926,1.5364986608229851,1.2395558320717084,0.613838242169238,0.6123281438091454,0.7723235156615241,1.5446470313230483,1.2428382965305858
